,SMILES,HOMO_pred,LUMO_pred,PCE_pred,Similarity,HOMO_nn,LUMO_nn,PCE_nn,SMILES_nn
607,"N#Cc1sc(-c2ccc(C(=O)c3ccoc3-c3sc(C#N)c4c3SCCO4)s2)c2c1SCCO2
",-6.067748546600342,-2.9288806915283203,1.1177523136138916,95.95959595959596,-6.02981336811875,-2.9396481368642204,1.30289834311974,N#Cc1sc(-c2ccc(C(=O)c3ccoc3-c3sc(C#N)c4c3SCCO4)s2)c2c1OCCS2
608,"N#Cc1sc(-c2sc(C(=O)O)c3c2OCCS3)c(C#N)c1-c1cc2cc3c(F)c(F)sc3nc2s1
",-6.249899864196777,-3.165788412094116,0.8371095657348633,69.95073891625616,-6.01395211136894,-2.8532826750389506,1.11690685950854,N#Cc1sc(-c2cc3c(-c4sc(C#N)c5c4OCCS5)c4c(F)c(F)sc4nc3s2)c2c1SCCO2
609,"Cc1nc2csc(-c3ncc(-c4scc5c4SCCO5)cn3)c2nc1C
",-5.678055763244629,-2.382159948348999,1.9232902526855469,85.52631578947368,-5.7839661737546395,-2.61881509264775,1.2213879557735101,Cc1nc2csc(-c3ncnc(-c4scc5c4SCCO5)n3)c2nc1C
610,"CN1C(=O)C(=Cc2noc(C3=C4C(=O)N(C)C(c5cocc5C(=O)c5cccs5)=C4C(=O)N3C)c2C(=O)O)C(=O)N(C)C1=O
",-5.769861221313477,-3.1924314498901367,4.945468425750732,85.3211009174312,-5.70366640789633,-3.5638191578713,7.6228632789627095,CN1C(=O)C(=CC2=C3C(=O)N(C)C(c4cocc4C(=O)c4cccs4)=C3C(=O)N2C)C(=O)N(C)C1=O
611,"N#Cc1ccc2sc(-c3occc3C(=O)c3cccs3)c(-c3cocc3C(=O)c3cccs3)c2c1
",-6.074532985687256,-2.605246067047119,0.5481211543083191,90.19607843137256,-6.02727128804668,-2.6463393894356297,0.6716538330184211,N#Cc1ccc2sc(-c3occc3C(=O)c3cccs3)c(-c3occc3C(=O)c3cccs3)c2c1
612,"CN1C(=CC2=CC(=C(C#N)C#N)C=C(c3cnc(C4=CC(=C(C#N)C#N)C=CO4)nc3)O2)C(=O)N(C)C1=O
",-5.936941623687744,-4.026647567749023,5.745045185089111,93.08755760368663,-6.59463335481684,-4.33895984521738,3.11478001193358,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3cnc(C4=CC(=C(C#N)C#N)C=CO4)nc3)O2)C(=O)N(C)C1=O
613,"O=C(O)c1ncc(-c2cc3c(s2)-c2sc(-c4cnc(C(=O)O)nc4)cc2C32OCCO2)nn1
",-6.314849376678467,-3.560298442840576,2.187835693359375,89.47368421052632,-6.2314070505,-3.44511356958759,2.24411715990795,O=C(O)c1ncc(-c2cc3c(s2)-c2sc(-c4cnc(C(=O)O)nc4)cc2C32OCCO2)cn1
614,"CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3c(-c4occc4C(=O)c4cccs4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O
",-6.466259479522705,-3.8271877765655518,2.7099146842956543,79.48717948717949,-6.44857205317772,-3.23540472223216,0.810642455323356,CN1C(=O)C(=Cc2c(-c3occc3C(=O)c3cccs3)sc3ccc(C#N)cc23)C(=O)N(C)C1=O
615,"C(=Cc1ccnc(-c2cnc(-c3nccc(C=Cc4nc5ccccc5[nH]4)n3)nn2)n1)c1cnc(-c2nc3sccc3s2)nn1
",-6.04878044128418,-2.909505844116211,1.0097672939300537,79.2156862745098,-5.98106993014572,-2.6837279269822596,0.8532036982029509,C(=Cc1nc2ccccc2[nH]1)c1ccnc(-c2cnc(-c3nccc(C=Cc4nc5ccccc5[nH]4)n3)nn2)n1
616,"Cn1c(=O)c2cc(-c3ncc(-c4nccnn4)nn3)c3c(=O)n(C)c(=O)c4cc(-c5ncccn5)c(c1=O)c2c43
",-6.731700897216797,-3.6884660720825195,1.2152456045150757,91.42857142857143,-6.6810920091052495,-3.66208733573653,1.07301190253509,Cn1c(=O)c2cc(-c3nccnn3)c3c(=O)n(C)c(=O)c4cc(-c5ncccn5)c(c1=O)c2c43
617,"O=C(O)c1c(-n2ccccc2=O)noc1-c1c(F)cc(-c2ccncn2)c2nsnc12
",-6.533092498779297,-3.3248543739318848,1.1804553270339966,75.24752475247524,-6.324342490850429,-3.4081945917738596,1.70342013054799,O=C(O)c1c(-n2ccccc2=O)noc1-c1cc(F)c(-c2onc(-n3ccccc3=O)c2C(=O)O)c2nsnc12
618,"CN1C(=O)C(=Cc2nccc(C=Cc3c4c(=O)n(C)c(=O)c4c(C(=O)O)c4c5cccc6c(C#N)ccc(c34)c65)n2)C(=O)N(C)C1=O
",-6.644575119018555,-3.34414005279541,0.5201511979103088,92.24806201550388,-6.83290709944381,-3.5853268436677497,0.614439500551714,CN1C(=O)C(=Cc2nccc(C=Cc3c4c(=O)n(C)c(=O)c4c(C#N)c4c5cccc6c(C#N)ccc(c34)c65)n2)C(=O)N(C)C1=O
619,"N#Cc1ccc2sc(-c3c(F)cc(C4COc5nsnc5O4)c4nsnc34)c(-c3ccc4ncoc4c3)c2c1
",-6.532172679901123,-3.3291163444519043,0.7862401604652405,91.30434782608695,-6.529408301102929,-3.4636175825986,1.06606474568396,N#Cc1ccc2sc(-c3cc(F)c(C4COc5nsnc5O4)c4nsnc34)c(-c3ccc4ncoc4c3)c2c1
620,"CN1C(=O)C2=C(c3onc(C4CSc5cscc5S4)c3C(=O)O)N(C)C(=O)C2=C1c1nocc1C(=O)O
",-5.724742889404297,-3.4602551460266113,7.352964878082275,91.2621359223301,-5.8293074594383505,-3.1895324322356498,3.7329559400415597,CN1C(=O)C2=C(c3noc(C4CSc5cscc5S4)c3C(=O)O)N(C)C(=O)C2=C1c1nocc1C(=O)O
621,"Cc1nc2c(-c3ccc4nc(C(F)(F)F)oc4c3)sc(-c3ccc4nc(C(=O)O)oc4c3)c2nc1C
",-5.830296039581299,-3.2309060096740723,3.9106290340423584,88.23529411764706,-5.7960248985,-3.1364509387460298,3.6915042133018194,Cc1nc2c(-c3ccc4nc(C(F)(F)F)oc4c3)sc(-c3ccc4nc(C(F)(F)F)oc4c3)c2nc1C
622,"N#Cc1ccc2sc(C(=O)O)c(-c3ccc(C(=O)c4ccoc4-c4sc5ccc(C#N)cc5c4C(=O)O)s3)cc21
",-6.375904083251953,-3.0630085468292236,1.2199209928512573,84.95575221238938,-6.5184251416963,-3.1535655302424104,0.5580400583952729,N#Cc1ccc2sc(-c3ccc(C(=O)c4ccoc4-c4sc5ccc(C#N)cc5c4C(=O)O)s3)c(C(=O)O)c2c1
623,"N#CC(C#N)=C1C=C(c2sc3ccc(C#N)cc3c2-c2oncc2C(=O)O)SC(C2COc3nsnc3O2)=C1
",-6.786524772644043,-3.648742914199829,1.0248401165008545,89.28571428571429,-6.70575672257598,-3.4908872567387497,0.699570100086788,N#CC(C#N)=C1C=C(c2sc3ccc(C#N)cc3c2-c2sccc2C(=O)O)SC(C2COc3nsnc3O2)=C1
624,"N#Cc1ccc2sc(-c3cnc(-c4ncc(C#N)s4)nn3)c(-c3nccnn3)c2c1
",-6.906304359436035,-3.5778348445892334,0.6402489542961121,95.45454545454545,-6.8081810680263795,-3.62712041774872,0.69252792931603,N#Cc1ccc2sc(-c3ncc(-c4ncc(C#N)s4)nn3)c(-c3nccnn3)c2c1
625,"N#Cc1cnc(-c2ccc3nc(-c4cnc(-c5nc6ccccc6o5)nc4)oc3c2)nc2ncccn12
",-6.04057502746582,-3.0706753730773926,0.7193359136581421,78.21782178217822,-6.4598532239697,-3.1672756994697004,0.6909930910791411,N#Cc1cnc(-c2ccc3nc(-c4ncc(-c5nc6ccccc6o5)cn4)oc3c2)s1
626,"Cn1c(=O)c2c(-c3ccnc(-c4cc5c(=O)[nH]c(=O)c6ccc7c(=O)[nH]c(=O)c4c7c65)n3)cc21
",-6.46279764175415,-3.8583505153656006,1.7427029609680176,82.29166666666666,-7.071289948945861,-3.8292213146273397,0.520028740502293,O=C(O)c1cscc1-c1ccnc(-c2cc3c(=O)[nH]c(=O)c4ccc5c(=O)[nH]c(=O)c2c5c43)n1
627,"C[Si]1(C)C(c2oncc2C(=O)O)=C2OCCOC2=C1c1onc(-c2ccncn2)c1C(=O)O
",-5.9483489990234375,-2.662189483642578,0.8887531757354736,82.35294117647058,-5.90486929406788,-2.6667211368787798,1.00338220270927,C[Si]1(C)C(c2onc(-c3ccncn3)c2C(=O)O)=C2OCCOC2=C1c1onc(-c2ccncn2)c1C(=O)O
628,"N#CC(C#N)=C1C(=CC=C2Sc3ccccc3N2c2nccc(-c3c(C#N)csc3C#N)n2)C(=O)c2ccccc21
",-5.755505561828613,-3.218911647796631,5.544983386993408,92.37288135593221,-5.816688204190481,-3.2108855276863597,3.97787067045073,N#CC(C#N)=C1C(=CC=C2Sc3ccccc3N2c2ccnc(-c3c(C#N)csc3C#N)n2)C(=O)c2ccccc21
629,"O=C(c1ccc(-c2c(F)ccc3nsnc23)s1)c1cocc1-c1nc2ccc(-c3ccnc(C4COc5nsnc5O4)n3)cc21
",-6.231888771057129,-3.1485047340393066,1.3010307550430298,81.81818181818183,-6.39124645371883,-3.37809282057546,1.3141626671613,O=C(c1ccc(-c2c(F)ccc3nsnc23)s1)c1cocc1-c1cnc(C2COc3nsnc3O2)nn1
630,"CN1C(=O)C(=Cc2ccc3nc(-c4ncc(-c5nocc5C(=O)O)cn4)oc3c2)C(=O)N(C)C1=O
",-6.675720691680908,-3.239349842071533,0.5105962753295898,89.79591836734694,-6.56405029131032,-3.4014230625,0.844410737309662,CN1C(=O)C(=Cc2nc3ccc(-c4ncc(-c5nocc5C(=O)O)cn4)cc3o2)C(=O)N(C)C1=O
631,"C[Si]1(C)C=C2OCCOC2=C1c1ncnc(C#N)n1
",-5.975543022155762,-2.8416666984558105,0.5634545683860779,79.62962962962963,-6.0137159745,-2.5306587585,0.506451631844589,C[Si]1(C)C=C2OCCOC2=C1c1cnc(C#N)nc1
632,"CN1C(=O)C(=Cc2sc(C#N)c(-c3c(C4=CC(=C(C#N)C#N)C=CS4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O
",-6.592160701751709,-3.851130962371826,1.7011996507644653,86.91983122362869,-6.599743473744169,-3.50043811271179,0.938803091880137,CN1C(=O)C(=Cc2noc(-c3c(C4=CC(=C(C#N)C#N)C=CS4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O
633,"CN1C(=O)C2=C(C3=CC(=C(C#N)C#N)C=CO3)N(C)C(=O)C2=C1C=Cc1ccnc(C2COc3nsnc3O2)n1
",-5.859521389007568,-3.9617292881011963,7.312962055206299,91.22807017543859,-5.91484193111416,-3.9273754463951702,7.369697233854669,CN1C(=O)C2=C(C3=CC(=C(C#N)C#N)C=CS3)N(C)C(=O)C2=C1C=Cc1ccnc(C2COc3nsnc3O2)n1
634,"CN1C(=O)C2=C(c3sccc3C(=O)O)N(C)C(=O)C2=C1c1nccc(C=CC2COc3nsnc3O2)n1
",-5.7386064529418945,-3.1852056980133057,5.809807777404785,88.57142857142857,-5.75864422134778,-3.25520871719667,4.83445382757012,CN1C(=O)C2=C(c3nocc3C(=O)O)N(C)C(=O)C2=C1c1nccc(C=CC2COc3nsnc3O2)n1
635,"C[Si]1(C)C=C2OCCOC2=C1c1nccc(-c2ncc(C3COc4nsnc4O3)nn2)n1
",-5.849178791046143,-2.6627845764160156,1.6192665100097656,95.74468085106383,-5.838100935414469,-2.4719373042906003,0.7534619238235921,C[Si]1(C)C=C2OCCOC2=C1c1ccnc(-c2ncc(C3COc4nsnc4O3)nn2)n1
636,"c1ccc([Si]2(c3ccccc3)c3ccsc3-c3sc(-c4ncnc(-c5ccc6ncoc6c5)n4)cc3o2)c1=O
",-5.833397388458252,-2.6907546520233154,1.1115689277648926,80.0,-5.7294268727301105,-2.43726365568273,0.9519890740669659,c1ccc([Si]2(c3ccccc3)c3ccsc3-c3sc(-c4ncnc(-c5ccc6ncoc6c5)n4)cc32)cc1
637,"Cc1nc2csc(-c3c(-c4scc5c4OCCS5)sc4ccc(C#N)cc34)c2nc1C
",-5.777704238891602,-2.4399545192718506,1.8899540901184082,90.0,-5.723279864078339,-2.74761304039198,1.9982634774703703,Cc1nc2csc(-c3sc4ccc(C#N)cc4c3-c3scc4c3SCCO4)c2nc1C
638,"CN1C(=O)C(=Cc2noc(-c3ncc(-c4sccc4C(=O)O)cn3)c2C(=O)O)C(=O)N(C)C1=O
",-6.6961350440979,-3.3585968017578125,0.4754751920700073,88.17204301075269,-6.8844608555579505,-3.89121247448556,0.984151368121109,CN1C(=O)C(=Cc2onc(-c3cnc(-c4sccc4C(=O)O)nc3)c2C(=O)O)C(=O)N(C)C1=O
639,"Cn1c(=O)c2c(-c3c(C#N)sc(-c4nc5ccsc5s4)c3C#N)c3c4cccc5c(C#N)ccc(c3c(-c3scc6c3SCCO6)c2c1=O)c54
",-6.063127517700195,-3.304558515548706,3.0105128288269043,84.84848484848484,-5.9760952422407,-3.4014230625,3.84318454095181,Cn1c(=O)c2c(-c3scc4c3SCCO4)c3c4cccc5c(C#N)ccc(c3c(-c3c(C#N)csc3C#N)c2c1=O)c54
640,"CN1C(=O)C(=Cc2sc(C#N)c(-c3cocc3C(=O)c3ccc(-c4sc(C#N)cc4C#N)s3)c2C(=O)O)C(=O)N(C)C1=O
",-6.82313346862793,-3.8001937866210938,0.7069051265716553,89.17748917748918,-6.709559060702361,-3.3991397102982996,0.579326443174183,CN1C(=O)C(=Cc2scc(-c3cocc3C(=O)c3ccc(-c4sc(C#N)cc4C#N)s3)c2C(=O)O)C(=O)N(C)C1=O
641,"c1cc(-c2cnc(-c3sc4c(sc5c(F)csc54)c3F)nc2)ncn1
",-5.954533100128174,-2.7851128578186035,0.8588621616363525,86.3013698630137,-6.1225615125,-2.87127524537188,0.8948615925763841,Fc1csc2c1sc1c(F)c(-c3ncc(-c4cncnn4)cn3)sc12
642,"N#Cc1cc(C#N)c(-c2ncc(-c3nc4sccc4s3)nn2)s1
",-6.713150978088379,-3.510160446166992,0.7891041040420532,71.69811320754717,-6.67221266863113,-3.74874929326841,1.3364151361933998,N#Cc1cc(C#N)c(-c2ncc(-c3sc(C#N)c(-c4nc5sccc5s4)c3C#N)cn2)s1
643,"N#Cc1nc(F)c(-c2c(F)c(F)c(-c3c(F)c(F)c(C4COc5cscc5S4)c(F)c3F)sc(F)c2F)c1=O
",-5.970743656158447,-3.4367804527282715,1.544494390487671,69.12442396313364,-5.999740147534769,-2.52733739212285,0.53030459605835,N#Cc1ccc2sc(-c3c(F)c(F)c(C4COc5cscc5S4)c(F)c3F)c(-c3c(F)c(F)cc(F)c3F)c2c1
644,"CN1C(=O)C(=Cc2c3c(c(-c4nccc(C5=CC(=C(C#N)C#N)C=CS5)n4)c4cscc24)N=S=N3)C(=O)N(C)C1=O
",-5.8142924308776855,-3.8528237342834473,8.541309356689453,96.55172413793103,-5.85941484901893,-4.0845035787277295,8.73380609845962,CN1C(=O)C(=Cc2c3c(c(-c4ccnc(C5=CC(=C(C#N)C#N)C=CS5)n4)c4cscc24)N=S=N3)C(=O)N(C)C1=O
645,"N#Cc1sc(-c2ccc(C(=O)c3cocc3-c3scc4c3OCCS4)s2)c(C#N)c1C1COc2nsnc2O1
",-6.009998798370361,-3.3829362392425537,3.1435036659240723,83.40807174887892,-6.631407384740091,-3.4517496228405697,0.7749848897653109,N#Cc1sc(-c2ccc(C(=O)c3cocc3-c3sccc3C(=O)O)s2)c(C#N)c1C1COc2nsnc2O1
646,"N#CC(C#N)=C1C=C(c2ccncn2)OC(c2sc(C(=O)O)c3c2OCCS3)SC(c2sc(C(=O)O)c3c2SCCO3)=C1
",-6.141554355621338,-3.2755184173583984,2.568666934967041,78.37837837837837,-6.084582730491491,-3.28435377305313,2.3835229227678703,N#CC(C#N)=C1C=C(c2sc(C(=O)O)c3c2SCCO3)SC(c2sc(C(=O)O)c3c2SCCO3)=C1
647,"O=C1c2ccccc2C(=O)N1c1cnc(-c2c3c(c(-c4cnc(-c5ccncn5)nn4)c4cscc24)N=S=N3)nn1
",-5.929258823394775,-3.8786160945892334,9.187394142150879,77.72925764192141,-5.827375558708611,-4.1089190595,9.20513193953636,c1cc(-c2ncc(-c3c4c(c(-c5cnc(-c6ccncn6)nn5)c5cscc35)N=S=N4)nn2)ncn1
648,"CN1C(=O)C(=Cc2ncc(-c3ccnc(-c4ncccn4)n3)nn2)C(=O)N(C)C1=O
",-6.70212459564209,-3.313880443572998,0.5137642621994019,95.29411764705881,-6.4544643105206205,-3.17895185836743,0.726555042409253,CN1C(=O)C(=Cc2ncc(-c3nccc(-c4ncccn4)n3)nn2)C(=O)N(C)C1=O
649,"C[Si]1(C)C(c2ncnc(C#N)n2)=C2OCCOC2=C1c1nccc(C#N)n1
",-6.267035007476807,-3.177201747894287,1.2593384981155396,87.01298701298701,-6.639577817999999,-3.4558458314999996,0.7645636465535541,C[Si]1(C)C(c2ncnc(C#N)n2)=C2OCCOC2=C1c1ncnc(C#N)n1
650,"O=C1c2c(-c3cnc(-c4nc5ccccc5[nH]4)nc3)sc(-c3cnc(-c4nc5ccccc5[nH]4)nc3)c2nc1C
",-5.8508405685424805,-3.372380256652832,5.76359224319458,87.02928870292888,-5.714390745,-3.3470002935000003,5.89465548661606,Cc1nc2c(-c3cnc(-c4nc5ccccc5[nH]4)nc3)sc(-c3cnc(-c4nc5ccccc5[nH]4)nc3)c2nc1C
651,"C(=Cc1ccnc(C2COc3nsnc3O2)n1)c1ccnc(C=Cc2ccncn2)n1
",-6.332646369934082,-3.085390567779541,0.8109562397003174,100.0,-6.336982884103769,-2.92794746205371,0.539836766608442,C(=Cc1ccnc(C=Cc2ccnc(C3COc4nsnc4O3)n2)n1)c1ccncn1
652,"Cn1c(=O)c2c(C3=CC(=C(C#N)C#N)C=CO3)c3c4cccc5c(C#N)ccc(c3c(C3=CC(=C(C#N)C#N)C=CS3)c2c1=O)c54
",-6.438275337219238,-4.001548767089844,3.00931715965271,100.0,-6.6047168441284505,-4.02101929820764,2.38403733113505,Cn1c(=O)c2c(C3=CC(=C(C#N)C#N)C=CO3)c3c4ccc(C#N)c5cccc(c3c(C3=CC(=C(C#N)C#N)C=CS3)c2c1=O)c54
653,"CN1C(=O)C(=Cc2ccc3nc(-c4ccc5ncoc5c4)oc3c2)C(=O)N(C)C1=O
",-6.564929962158203,-3.1910245418548584,0.5858442187309265,89.36170212765957,-6.47831578980587,-3.2381547555,0.767746932274702,CN1C(=O)C(=Cc2ccc3nc(-c4cnc(-c5ccc6ncoc6c5)nc4)oc3c2)C(=O)N(C)C1=O
654,"Cc1c(-c2occc2C(=O)c2ccc(-c3ncc(-c4sccc4C(=O)O)cn3)s2)nc2ncccn12
",-5.820952415466309,-2.579211950302124,0.9351058602333069,81.44796380090497,-5.9780674631829,-2.74106272707216,0.979621130908881,Cc1c(-c2occc2C(=O)c2ccc(-c3cnc(-c4ccc(C(=O)c5ccoc5)s4)nc3)s2)nc2ncccn12
655,"Cn1c(=O)c2c(C3=CC(=C(C#N)C#N)C=CS3)c3c4cccc5cccc(c3c(-c3occc3C(=O)c3cccs3)c2c1=O)c54
",-6.184433937072754,-3.1157960891723633,1.4151322841644287,92.24806201550388,-6.257047172636599,-3.1534302886107004,1.09757933208951,Cn1c(=O)c2c(C3=CC(=C(C#N)C#N)C=CO3)c3c4cccc5cccc(c3c(-c3occc3C(=O)c3cccs3)c2c1=O)c54
656,"Cn1c(=O)c2c(-c3ccc4ncoc4c3)c3c4cccc5cccc(c3c(-c3ccnc(-c6nc7ccccc7[nH]6)n3)c2c1=O)c54
",-6.102902412414551,-2.8714232444763184,0.8983083963394165,87.35632183908046,-6.207798994058041,-2.98099718744659,0.894350448563353,Cn1c(=O)c2c(-c3ccncn3)c3c4cccc5cccc(c3c(-c3ccnc(-c6nc7ccccc7[nH]6)n3)c2c1=O)c54
657,"Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3ccnc(-c4scc5c4SCCS5)n3)c2nc1C
",-5.6957268714904785,-3.4336562156677246,6.8853230476379395,98.13084112149532,-5.96267702470964,-3.2361296790301504,2.95597472110987,Cc1nc2c(C=C3C(=O)N(C)C(=O)N(C)C3=O)sc(-c3nccc(-c4scc5c4SCCS5)n3)c2nc1C
658,"N#CC(C#N)=C1C=CSC(c2ccnc(-c3noc(C4COc5nsnc5O4)c3C(=O)O)n2)=C1
",-6.527769565582275,-3.6311213970184326,1.2405953407287598,89.79591836734694,-6.71141535359149,-3.8616850970197203,1.4530500268233002,N#CC(C#N)=C1C=CSC(c2ncnc(-c3noc(C4COc5nsnc5O4)c3C(=O)O)n2)=C1
659,"c1cc(-c2ncc(-c3nc4ccccc4[nH]3)cn2)nc(-c2ccc3nc(-c4ccc5nsnc5c4)oc3c2)n1
",-6.151925086975098,-2.85185170173645,0.7180565595626831,76.92307692307693,-5.98650459,-2.7755612189999996,1.0202469233962301,c1ccc2[nH]c(-c3cnc(-c4ccc5nc(-c6ncc(-c7nc8ccccc8[nH]7)cn6)oc5c4)nc3)nc2c1
660,"N#CC(C#N)=C1C=COC(c2ncnc([Si]3(C4COc5nsnc5O4)C=C4OCCOC4=C3)n2)=C1
",-6.136796474456787,-3.580186367034912,4.4015374183654785,90.29126213592234,-5.99928057817971,-3.6704064033176,5.16440558469811,N#CC(C#N)=C1C=CSC(c2ncnc([Si]3(C4COc5nsnc5O4)C=C4OCCOC4=C3)n2)=C1
661,"CN1C(=O)C(=Cc2scc(-c3ccc(C(=O)c4cocc4-c4sc(C#N)cc4C#N)s3)c2C#N)C(=O)N(C)C1=O
",-6.911210536956787,-3.907348871231079,1.4278604984283447,88.39285714285714,-6.709559060702361,-3.3991397102982996,0.579326443174183,CN1C(=O)C(=Cc2scc(-c3cocc3C(=O)c3ccc(-c4sc(C#N)cc4C#N)s3)c2C(=O)O)C(=O)N(C)C1=O
662,"O=C(c1ccc(C=Cc2ccncn2)s1)c1cocc1-c1csc(C2COc3nsnc3O2)c1C(=O)O
",-6.387913703918457,-2.969679832458496,0.5820320844650269,87.96296296296296,-6.461054969171211,-3.05891335872732,0.5149279125586179,O=C(c1ccc(C=Cc2ccncn2)s1)c1cocc1-c1noc(C2COc3nsnc3O2)c1C(=O)O
663,"CN1C(=O)C(=Cc2sc3sc4sc(-c5ncnc(-c6sc7sc8sc(C=C9SC(=S)N(C)C9=O)c(C#N)c8c7c6C#N)n5)c(C#N)c4c3c2C#N)SC1=S
",-6.368301868438721,-3.436361789703369,1.9067391157150269,93.42105263157895,-6.176984281499999,-3.4558458314999996,2.64699614289867,CN1C(=O)C(=Cc2sc3sc4sc(-c5ccnc(-c6sc7sc8sc(C=C9SC(=S)N(C)C9=O)c(C#N)c8c7c6C#N)n5)c(C#N)c4c3c2C#N)SC1=S
664,"O=C(c1ccc(C=Cc2ccnc(-n3ccccc3=O)n2)s1)c1ccoc1-c1cnc(-c2occc2C(=O)c2cccs2)nc1
",-5.9696245193481445,-2.9009411334991455,1.6368926763534546,85.83333333333333,-6.00548679888919,-2.59026724843886,0.6144981550973481,O=C(c1cccs1)c1ccoc1-c1cnc(-c2occc2C(=O)c2ccc(-n3ccccc3=O)s2)nc1
665,"C[Si]1(C)C=C2OCCOC2=C1c1cnc(-c2sc3c(sc4c(F)csc43)c2F)nc1
",-5.680468559265137,-2.2271008491516113,0.9598828554153442,87.20930232558139,-5.86106482181349,-2.3605016759114,0.510415362906371,C[Si]1(C)C=C2OCCOC2=C1c1ncnc(-c2sc3c(sc4c(F)csc43)c2F)n1
666,"O=C(c1ccc(-c2nccc(-c3nc4ccsc4s3)n2)s1)c1cocc1C1=CC=CC2N=C(F)C(F)=NC12
",-6.10989236831665,-2.734365224838257,0.714864194393158,79.7979797979798,-6.239344148643039,-2.78970745933634,0.501795686628001,O=C(c1ccc(-c2nccnn2)s1)c1cocc1C1=CC=CC2N=C(F)C(F)=NC12
667,"N#CC(C#N)=C1C=CSC(c2ncc(C3=CC(=C(C#N)C#N)C=C(c4nc5sccc5s4)O3)cn2)=C1
",-6.42092227935791,-3.9504997730255127,2.9327569007873535,90.38461538461539,-6.557943664500001,-3.8912279835000003,2.21334663014994,N#CC(C#N)=C1C=COC(c2ncc(C3=CC(=C(C#N)C#N)C=C(c4nc5sccc5s4)O3)cn2)=C1
668,"CN1C(=O)C(=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4c(F)c(F)cc5nsnc45)s3)n2)C(=O)N(C)C1=O
",-6.276869773864746,-3.4552810192108154,2.28584361076355,96.52173913043478,-6.50823994104739,-3.53694422834752,1.3545302213757,CN1C(=O)C(=Cc2ccnc(-c3ccc(C(=O)c4cocc4-c4c(F)c(F)cc5nsnc45)s3)n2)C(=O)N(C)C1=O
669,"N#CC(C#N)=C1C=C(c2ncnc(-c3sc4c(sc5c(F)csc54)c3F)n2)SC(C2COc3nsnc3O2)=C1
",-6.505992889404297,-3.5715296268463135,1.8203940391540527,90.2654867256637,-6.62373464891214,-3.52951986674658,0.921734642811593,N#CC(C#N)=C1C=C(c2ncnc(-c3sc4c(sc5c(F)csc54)c3F)n2)OC(C2COc3nsnc3O2)=C1
670,"C(=Cc1ccnc(C2COc3nsnc3O2)n1)c1ccnc(-c2ncnc(C3COc4nsnc4O3)n2)n1
",-6.407389163970947,-3.211544990539551,0.9835177659988403,91.22807017543859,-6.52223664785576,-3.34195922246,0.8266068414513521,C(=Cc1ncnc(C2COc3nsnc3O2)n1)c1ccnc(-c2ncnc(C3COc4nsnc4O3)n2)n1
671,"N#Cc1ccc2sc(-c3noc(-c4ccc(N)cc4)c3C(=O)O)c(-c3sccc3C(=O)O)c2c1
",-5.779307842254639,-2.60408353805542,1.7388567924499512,83.33333333333334,-5.7612313245978,-2.98326165679997,2.9600384843936003,N#Cc1ccc2sc(-c3onc(-c4ccc(N)cc4)c3C(=O)O)c(-c3oncc3C(=O)O)c2c1
672,"Cc1nc2csc(-c3nccc(-c4ccnc(C5COc6nsnc6O5)n4)n3)c2nc1C
",-6.141870498657227,-2.7783806324005127,0.9865732192993164,95.74468085106383,-6.269918168844219,-2.94559181746584,0.7026480785176171,Cc1nc2csc(-c3ccnc(-c4ccnc(C5COc6nsnc6O5)n4)n3)c2nc1C
673,"CN1C(=O)C(=Cc2c(F)c(F)c(-c3ccc(C(=O)c4cocc4-c4ccc5ncoc5c4)s3)c(F)c2F)C(=O)N(C)C1=O
",-6.41946268081665,-3.4305737018585205,1.2954614162445068,85.71428571428571,-6.39464875164328,-3.1293757321417797,0.762999203044663,CN1C(=O)C(=Cc2c(F)c(F)c(-c3cocc3C(=O)c3ccc(-c4nc5ccccc5o4)s3)c(F)c2F)C(=O)N(C)C1=O
674,"Cn1c(=C(C#N)C#N)sc(=Cc2cnc(-c3cnc(-c4ncc(C#N)s4)nn3)c3c2OCCS3)nc1
",-6.634958267211914,-3.7853827476501465,1.6579854488372803,64.73429951690821,-6.4324024254832,-3.64014040494277,1.97965002801297,N#Cc1cnc(-c2ncc(-c3sc(-c4cnc(-c5ncc(C#N)s5)nn4)c4c3OCCS4)nn2)s1
675,"CN1C(=O)C(=CC=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4occc4C(=O)c4cccs4)s3)n2)C(=O)N(C)C1=O
",-5.99452018737793,-3.399174928665161,3.793844699859619,94.26229508196722,-5.94828076940212,-3.35897166993987,3.8012110902834397,CN1C(=O)C(=Cc2ccnc(-c3cocc3C(=O)c3ccc(-c4occc4C(=O)c4cccs4)s3)n2)C(=O)N(C)C1=O
